title,year,id,imdb_id,rating
Indiana Jones and the Last Crusade,1989,1049,0097576,0
Shag,1989,4268,0098300,3
Leviathan,1989,3932,0097737,3
Przesluchanie,1989,1463,0084548,3
Shirley Valentine,1989,1103,0098319,3
Crimes and Misdemeanors,1989,2619,0097123,3
"The Cook, the Thief, His Wife &amp; Her Lover",1989,4597,0097108,1
Lethal Weapon 2,1989,7222,0097733,3
"Sex, Lies, and Videotape",1989,2065,0098724,2
The Abyss,1989,1478,0096754,3
The Dream Team,1989,4579,0097235,0
Where the Heart Is,1990,5776,0100924,3
The Handmaid&#39;s Tale,1990,926,0099731,3
Stella,1990,5581,0100691,2
Europa Europa,1990,5347,0099776,2
Rosencrantz &amp; Guildenstern Are Dead,1990,7659,0100519,1
Mindwalk,1990,1173,0100151,3
Mermaids,1990,443,0100140,3
Hidden Agenda,1990,8021,0099768,3
Metropolitan,1990,8097,0100142,3
Joe Versus the Volcano,1990,2820,0099892,2
The Godfather: Part III,1990,8061,0099674,3
Goodfellas,1990,2211,0099685,3
The Reflecting Skin,1990,8584,0100469,1
The Long Walk Home,1990,4034,0100046,3
Class of 1999,1990,8043,0099277,2
Jacob’s Ladder,1990,5688,0099871,1
Happily Ever After,1990,3247,0099733,3
Dragon Ball Z: Bardock - The Father of Goku,1990,7426,0142245,0
Die Hard 2,1990,2963,0099423,3
Child’s Play 2,1990,4706,0099253,3
The Nasty Girl (Das schreckliche M&auml;dchen),1990,6656,0100557,3
Flatliners,1990,2942,0099582,3
Bimbos B.C.,1990,2379,0196378,3
Cry-Baby,1990,6562,0099329,3
Dragon Ball Z: The Movie - The Tree of Might,1990,5908,0142233,1
Home Alone,1990,432,0099785,3
Dances with Wolves,1990,7626,0099348,1
Tremors,1990,1663,0100814,3
"I, the Worst of All",1990,1728,0100990,3
Qin yong,1990,3566,0098147,3
Kindergarten Cop,1990,6542,0099938,3
I love you to death,1990,4574,0099819,3
Back to the Future Part III,1990,151,0099088,1
Paris is Burning,1990,1441,0100332,3
Darkman,1990,2242,0099365,0
Misery,1990,459,0100157,1
The Witches,1990,209,0100944,3
Barbarian Queen II: The Empress Strikes Back,1990,8929,0103768,3
Predator 2,1990,5182,0100403,2
Dark Angel (I Come in Peace),1990,3662,0099817,0
An Angel at My Table,1990,2296,0099040,3
The Hunt for Red October,1990,3000,0099810,1
Lord of the Flies,1990,5556,0100054,0
RoboCop 2,1990,5237,0100502,1
Alice,1990,6081,0099012,3
Miller’s Crossing,1990,4750,0100150,0
Wild at Heart,1990,2577,0100935,2
Strangers in Good Company,1990,4174,0102993,3
Presumed Innocent,1990,5777,0100404,1
I Hired a Contract Killer,1990,4080,0099818,0
Teenage Mutant Ninja Turtles,1990,5284,0100758,2
Nikita,1990,869,0100263,3
Total Recall,1990,118,0100802,1
Close-Up,1990,3561,0100234,1
Criminal Justice,1990,6289,0099321,3
A Little Night Music,1990,3721,0359610,3
The Sheltering Sky,1990,9481,0100594,0
The Bonfire of the Vanities,1990,2313,0099165,2
Troll 2,1990,4719,0105643,3
Edward Scissorhands,1990,2442,0099487,3
"Welcome Home, Roxy Carmichael",1990,5614,0100911,3
Ghost,1990,1130,0099653,3
Life Is Sweet,1990,796,0100024,3
The Russia House,1990,3524,0100530,0
Postcards from the Edge,1990,533,0100395,3
Pretty Woman,1990,2156,0100405,3
The Rescuers Down Under,1990,8051,0100477,1
Air America,1990,4807,0099005,0
White Hunter Black Heart,1990,1935,0100928,1
A Tale of Springtime,1990,5301,0097106,3
The Match Factory Girl,1990,5333,0098532,3
It,1990,454,0099864,1
Portrait of a Marriage,1990,5399,0098897,3
Cape Fear,1991,7938,0101540,3
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,2740,0103060,3
Fried Green Tomatoes,1991,767,0101921,3
Freddy’s Dead: The Final Nightmare,1991,6028,0101917,2
Bill &amp; Ted’s Bogus Journey,1991,3251,0101452,1
Riff-Raff,1991,7609,0100491,0
Thelma &amp; Louise,1991,266,0103074,3
Omohide poro poro,1991,308,0102587,3
Boyz n the Hood,1991,5638,0101507,2
Don’t Tell Mom the Babysitter&#39;s Dead,1991,2637,0101757,3
Oscar,1991,7655,0102603,2
The Object of Beauty,1991,3058,0102573,3
Black Robe,1991,2326,0101465,1
Hot Shots!,1991,3563,0102059,1
Madonna: Truth or Dare,1991,5260,0102370,3
The Lovers on the Bridge,1991,5332,0101318,1
Robin Hood: Prince of Thieves,1991,1579,0102798,3
Salmonberries,1991,2216,0102829,3
Until the End of the World,1991,9094,0101458,3
White Fang,1991,1125,0103247,1
Barton Fink,1991,2315,0101410,1
Into The Woods,1991,4241,0099851,3
JFK,1991,7200,0102138,3
Paprika,1991,7235,0098063,3
Star Trek VI: The Undiscovered Country,1991,3592,0102975,2
Highlander II,1991,9378,0102034,1
Hook,1991,1033,0102057,2
Defending Your Life,1991,4631,0101698,3
Europa,1991,4736,0101829,0
Rubin and Ed,1991,3036,0102817,0
Impromptu,1991,913,0102103,3
Samurai Cop,1991,9322,0130236,1
The People Under the Stairs,1991,7163,0105121,3
’Merci la vie&#39;,1991,2408,0102436,3
The Princess and the Goblin,1991,4973,0107875,3
Nekromantik 2,1991,6335,0102522,1
The Last Boy Scout,1991,4290,0102266,3
Raise the Red Lantern,1991,1297,0101640,3
Daughters of the Dust,1991,2455,0104057,3
Tacones Lejanos,1991,710,0103030,3
The Rocketeer,1991,3987,0102803,1
Motorama,1991,2857,0104922,1
Life Stinks,1991,4577,0102303,0
Hudson Hawk,1991,3544,0102070,3
Dick Tracy,1991,5833,0099422,1
The Double Life of Veronique,1991,2180,0101765,3
My Own Private Idaho,1991,7650,0102494,1
Other People's Money,1991,467,0102609,3
The Five Heartbeats,1991,5814,0101891,1
Night on Earth,1991,2846,0102536,3
Soapdish,1991,6371,0102951,3
Frankie and Johnny,1991,7632,0101912,1
Delirious,1991,2785,0101701,1
Neon City,1991,4358,0104981,3
An American Tail: Fievel Goes West,1991,2491,0101329,3
Terminator 2: Judgement Day,1991,847,0103064,3
The Fisher King,1991,1405,0101889,3
The Silence of the Lambs,1991,32,0102926,3
City Slickers,1991,7365,0101587,3
Dragon Ball Z: Cooler’s Revenge,1991,6089,1125254,0
Beauty and the Beast,1991,183,0101414,3
Toy Soldiers,1991,1697,0103112,0
The Addams Family,1991,3595,0101272,3
Point Break,1991,512,0102685,0
L.A. Story,1991,4666,0102250,3
My Girl,1991,5265,0102492,3
Mediterraneo,1991,8062,0102426,2
Lethal Games,1991,5133,0100009,3
Doc Hollywood,1991,1089,0101745,1
The Linguini Incident,1991,5639,0102313,3
Critters 3,1991,2913,0101627,3
The Naked Gun 2 1/2: The Smell of Fear,1991,1825,0102510,1
Hachi-gatsu no rapusodi,1991,7172,0101991,3
Closet Land,1991,1429,0101597,0
Robin Hood,1991,7146,0102797,1
What About Bob?,1991,3292,0103241,2
Shakes the Clown,1991,879,0102898,3
Slacker,1991,1846,0102943,3
Flirting,1991,1346,0101898,2
The Mighty Ducks,1992,1126,0104868,1
Home Alone 2: Lost in New York,1992,433,0104431,3
Full Contact,1992,1867,0105851,1
Freddie as F.R.O.7.,1992,7601,0104298,1
Glengarry Glen Ross,1992,450,0104348,0
Aladdin,1992,98,0103639,0
Strictly Ballroom,1992,9331,0105488,1
King of Beggars,1992,3556,0100963,2
The Cutting Edge,1992,4839,0104040,3
Boomerang,1992,5318,0103859,3
My Cousin Vinny,1992,1895,0104952,1
Malcolm X,1992,4391,0104797,3
Orlando,1992,1877,0107756,2
The Lover / L&#39;amant,1992,9221,0101316,1
Gas Food Lodging,1992,1345,0104321,3
Candyman,1992,5005,0103919,3
A League of Their Own,1992,560,0104694,3
Sister Act,1992,1352,0105417,3
The Bodyguard,1992,8991,0103855,2
Encino Man,1992,8622,0104187,1
Reservoir Dogs,1992,18,0105236,0
Stay Tuned,1992,9242,0105466,2
Buffy the Vampire Slayer,1992,748,0103893,3
Newsies,1992,2628,0104990,1
Army of Darkness,1992,1276,0106308,2
HouseSitter,1992,7640,0104452,1
Leaving Normal,1992,2466,0104697,3
Dragon Inn,1992,6862,0105859,3
Leap of Faith,1992,8583,0104695,2
This is My Life,1992,2506,0105577,3
Peter’s Friends,1992,6702,0105130,3
Straight Talk,1992,2709,0105481,3
Dragon Ball Z: The Return of Cooler,1992,6090,0142237,0
Baraka,1992,3937,0103767,0
Howards End,1992,2415,0104454,3
Como agua para chocolate,1992,4838,0103994,3
The Muppet Christmas Carol,1992,1101,0104940,3
Critters 4,1992,8393,0101628,1
Hard Boiled,1992,7245,0104684,0
Alien 3,1992,296,0103644,0
Doragon b&ocirc;ru Z: Atsumare! Gok&ucirc; W&acirc;rudo,1992,5593,1517470,0
Death Becomes Her,1992,1869,0104070,3
The Player,1992,3636,0105151,3
Enchanted April,1992,2128,0101811,3
Bob Roberts,1992,818,0103850,1
Tom and Jerry: The Movie,1992,7191,0105616,3
The Lawnmower Man,1992,5241,0104692,1
FernGully: The Last Rainforest,1992,1157,0104254,3
Batman Returns,1992,1025,0103776,0
Unforgiven,1992,7006,0105695,3
Dien Bien Phu,1992,9107,0104105,0
The Crying Game,1992,3141,0104036,2
Un Coeur en Hiver,1992,5425,0105682,3
Twin Peaks: Fire Walk With Me,1992,2432,0105665,3
Stop! Or My Mom Will Shoot,1992,4779,0105477,2
Scent of a Woman,1992,3787,0105323,1
Porco Rosso (Kurenai no Buta),1992,3414,0104652,1
Hero,1992,4999,0104412,1
Husbands and Wives,1992,4903,0104466,3
Dead Alive,1992,4141,0103873,3
El Mariachi,1992,1886,0104815,0
Passion Fish,1992,2349,0105107,3
A River Runs Through It,1992,6123,0105265,2
Ladybugs,1992,4837,0104670,3
Bitter Moon,1992,8287,0104779,3
Wayne’s World,1992,4731,0105793,1
Just another girl on the I.R.T,1992,9000,0104575,1
Toys,1992,1836,0105629,3
Damage,1992,4952,0104237,3
A Few Good Men,1992,451,0104257,1
Chaplin,1992,4782,0103939,1
The Last of the Mohicans,1992,7031,0104691,2
The Bikini Carwash Company,1992,5533,0103812,3
Basic Instinct,1992,4940,0103772,1
Hellraiser III: Hell on Earth,1992,6397,0104409,3
Sneakers,1992,5654,0105435,1
Dracula,1992,4947,0103874,3
Split Second,1992,7179,0105459,0
Sarafina!,1992,2457,0105316,3
Singles,1992,6317,0105415,2
Single White Female,1992,2504,0105414,3
Body of Evidence,1993,5243,0106453,3
The Trial,1993,2182,0108388,1
The Remains of the Day,1993,3761,0107943,1
Jurassic Park,1993,109,0107290,3
Sister Act 2: Back in the Habit,1993,1353,0108147,3
The Fugitive,1993,2916,0106977,2
La casa de los esp&iacute;ritus,1993,7840,0107151,3
Dave,1993,1133,0106673,3
Demolition Man,1993,117,0106697,0
Last Action Hero,1993,9466,0107362,1
Cliffhanger,1993,3369,0106582,1
Bhaji on the Beach,1993,5725,0106408,3
Point of No Return/The Assassin,1993,543,0107843,3
Kika,1993,7699,0107315,3
Sliver,1993,6076,0108162,3
Homeward Bound: The Incredible Journey,1993,1088,0107131,1
In the Name of the Father,1993,7514,0107207,2
Heart and Souls,1993,3123,0107091,2
What’s Eating Gilbert Grape,1993,6492,0108550,3
The Man Without a Face,1993,8552,0107501,1
Fatal Instinct,1993,1856,0106873,3
The Wedding Banquet,1993,1195,0107156,3
The Making of &#39;...And God Spoke&#39;,1993,7418,0107492,1
Mrs. Doubtfire,1993,436,0107614,3
The Firm,1993,6474,0106918,3
Dragon: The Bruce Lee Story,1993,5083,0106770,3
Philadelphia,1993,5919,0107818,2
The Heroic Trio,1993,3405,0105619,3
Ruby in Paradise,1993,852,0108000,3
Indian Summer,1993,5065,0107212,3
Three Colors: Blue,1993,984,0108394,3
Farewell My Concubine,1993,6215,0106332,0
The Nightmare Before Christmas,1993,2543,0107688,1
Benny &amp; Joon,1993,7619,0106387,1
Rising Sun,1993,5580,0107969,1
Dragon Ball Z: The History of Trunks,1993,7209,0142247,1
The Sandlot,1993,899,0108037,0
Sonatine,1993,2847,0108188,0
The Age of Innocence,1993,3097,0106226,3
Fei hu wai zhuan,1993,1637,0104246,2
Once Upon a Forest,1993,2492,0107745,3
Gekij&ocirc;-ban - Bish&ocirc;jo senshi S&ecirc;r&acirc; M&ucirc;n R (Sailor Moon R the Movie: The Promise of the Rose),1993,3330,0106417,3
Arctic Blue,1993,7055,0106303,1
Heaven &amp; Earth,1993,8652,0107096,2
RoboCop 3,1993,5238,0107978,3
Sleepless in Seattle,1993,556,0108160,2
Body Bags,1993,7272,0106449,1
Much Ado About Nothing,1993,9033,0107616,1
Batman: Mask of the Phantasm,1993,4877,0106364,0
Heidi,1993,5285,0107099,3
Death Train,1993,1666,0106689,3
The Secret Garden,1993,1434,0108071,3
Hot Shots! Part Deux,1993,6173,0107144,3
Gypsy,1993,3715,0107065,3
The Princess and the Cobbler,1993,1940,0112389,0
A perfect world,1993,7611,0107808,1
Indien,1993,4337,0107214,0
Boxing Helena,1993,1517,0106471,1
Undercover Blues,1993,1097,0108442,1
The Joy Luck Club,1993,3088,0107282,3
The Pelican Brief,1993,7277,0107798,3
The Beverly Hillbillies,1993,3704,0106400,3
Schindler’s List,1993,1497,0108052,3
Mi vida loca,1993,8568,0107566,3
Cannibal! The Musical,1993,3921,0115819,0
Poetic Justice,1993,8148,0107840,3
"I Killed My Lesbian Wife, Hung Her on a Meathook, and Now I Have a Three Picture Deal at Disney",1993,9398,0166222,3
Fear of a Black hat,1993,9155,0106880,1
Hocus Pocus,1993,587,0107120,3
Even Cowgirls Get The Blues,1993,1790,0106834,3
The Evil Cult,1993,3692,0108624,3
Swing Kids,1993,727,0108265,1
Telling Secrets,1993,4555,0108310,3
Dazed and Confused,1993,861,0106677,3
Robin Hood: Men in Tights,1993,1067,0107977,3
Untamed Heart,1993,3396,0108451,3
Short Cuts,1993,5316,0108122,3
What’s Love Got to Do with It,1993,7526,0108551,3
Super Mario Bros.,1993,4422,0108255,3
Little Buddha,1993,2892,0107426,1
Gettysburg,1993,4917,0107007,0
Manhattan Murder Mystery,1993,810,0107507,3
Cool Runnings,1993,1602,0106611,1
Tombstone,1993,3180,0108358,3
In the Line of Fire,1993,7667,0107206,1
"Blood In, Blood Out",1993,5665,0106469,0
True Romance,1993,6349,0108399,1
Indecent Proposal,1993,7642,0107211,0
Bad Boy Bubby,1993,950,0106341,1
Naked,1993,3550,0107653,3
Umi ga kikoeru,1993,558,0108432,3
Six Degrees of Separation,1993,8759,0108149,3
Groundhog Day,1993,114,0107048,2
The Piano,1993,2230,0107822,3
Matinee,1993,6844,0107529,1
Pieces of April,1993,3176,0311648,3
Addams Family Values,1993,1436,0106220,3
Coneheads,1993,4636,0106598,3
Body Snatchers,1993,5521,0106452,3
Searching for Bobby Fischer,1993,3336,0108065,0
Star Trek Generations,1994,4618,0111280,3
Reality Bites,1994,860,0110950,3
The Fantastic Four,1994,3162,0109770,1
Little Women,1994,960,0110367,3
The Little Rascals,1994,5909,0110366,2
The Professional,1994,1755,0110413,3
Getting Any?,1994,3657,0110524,0
The Return of Jafar,1994,1066,0107952,0
It’s Pat,1994,4421,0110169,3
The Hudsucker Proxy,1994,3062,0110074,1
I Like It Like That,1994,3179,0110091,3
Wrony,1994,5890,0111751,3
Gekij&ocirc;-ban - Bish&ocirc;jo senshi S&ecirc;r&acirc; M&ucirc;n S (Sailor Moon S the Movie: Hearts in Ice),1994,3331,0109277,3
Natural Born Killers,1994,5459,0110632,3
Trading Mom,1994,3044,0111470,3
In the Mouth of Madness,1994,5206,0113409,1
Ed Wood,1994,1920,0109707,3
"Corrina, Corrina",1994,3840,0109484,3
Interview with the Vampire,1994,120,0110148,1
Drop Zone,1994,571,0109676,2
Chungking Express,1994,4056,0109424,1
Brainscan,1994,4920,0109327,1
Quiz Show,1994,4954,0110932,2
Amateur,1994,1571,0109093,3
"The Adventures of Priscilla, Queen of the Desert",1994,3501,0109045,3
The Santa Clause,1994,1051,0111070,1
D2: The Mighty Ducks,1994,7160,0109520,1
Go Fish,1994,1788,0109913,3
Kan du vissla Johanna?,1994,7972,0110236,0
Runaway Daughters,1994,8004,0111033,3
Stargate,1994,959,0111282,1
True Lies,1994,1098,0111503,3
Sirens,1994,8460,0111201,3
Heavenly Creatures,1994,567,0110005,3
No Escape,1994,3243,0110678,0
Clear and Present Danger,1994,9108,0109444,0
Serial Mom,1994,6477,0111127,3
Timecop,1994,574,0111438,1
Mina Tannenbaum,1994,2210,0110521,3
The Specialist,1994,3788,0111255,1
J’ai pas sommeil,1994,3008,0110171,3
The Legend of Drunken Master,1994,7933,0111512,3
The Flintstones,1994,5738,0109813,3
Birds 2: Land’s End,1994,4645,0109275,3
Felidae,1994,4717,0109791,1
The Next Karate Kid,1994,9406,0110657,3
Angels in the Outfield,1994,1128,0109127,1
Crooklyn,1994,2350,0109504,3
Street Fighter,1994,3522,0111301,3
Die gottliche Ordnung,1994,8592,5818818,3
The Mask,1994,4697,0110475,1
Eat Drink Man Woman,1994,2121,0111797,3
Forrest Gump,1994,776,0109830,1
Sister My Sister,1994,4602,0111205,3
The Pagemaster,1994,1208,0110763,1
The Last Seduction,1994,3104,0110308,1
Heisei tanuki gassen pompoko,1994,261,0110008,1
The Shadow,1994,2535,0111143,0
Blue Sky,1994,3004,0109306,3
Clerks.,1994,488,0109445,1
The Lion King,1994,100,0110357,1
Four Weddings and a Funeral,1994,6451,0109831,3
It Could Happen to You,1994,7643,0110167,1
Dias contados,1994,7032,0109699,3
See How They Fall,1994,6154,0110958,1
Miracle on 34th Street,1994,8990,0110527,3
Naked Gun 33 1/3: The Final Insult,1994,1826,0110622,2
Giorgino,1994,3133,0109900,3
Color of Night,1994,5078,0109456,3
Legends of the Fall,1994,4841,0110322,3
Vive L’Amour,1994,8735,0109066,0
Ace Ventura: Pet Detective,1994,441,0109040,2
Legend of the Red Dragon / Hong Xi Guan: Zhi Shao Lin wu zu,1994,4326,0110054,3
Black Beauty,1994,6981,0109279,3
The Shawshank Redemption,1994,339,0111161,0
Muriel’s Wedding,1994,2209,0110598,3
Three Colors: White,1994,4515,0111507,1
A.P.E.X.,1994,5334,0109144,1
Airheads,1994,5341,0109068,1
The Road to Wellville,1994,4112,0111001,3
New Nightmare,1994,6029,0111686,3
Death and the Maiden,1994,7211,0109579,0
The Stand,1994,537,0108941,3
The Client,1994,1535,0109446,3
Pulp Fiction,1994,91,0110912,3
The Crow,1994,3820,0109506,3
Don’t Drink the Water,1994,7295,0109644,1
Bad Girls,1994,1786,0109198,3
Beverly Hills Cop III,1994,1850,0109254,0
Police Academy: Mission to Moscow,1994,1914,0110857,1
Lakota Woman: Siege at Wounded Knee,1994,7935,0110297,3
Dumb &amp; Dumber,1994,890,0109686,2
Uncovered,1994,4869,0111549,3
Jenny’s Wedding,1994,8494,3289712,3
The Swan Princess,1994,3973,0111333,1
Oleanna,1994,3431,0110722,0
Speed,1994,440,0111257,3
Pat and Margaret,1994,1734,0124829,3
Priest,1994,2852,0110889,3
Frit&auml;nkaren,1994,5189,0109849,3
Wing Chun,1994,3106,0111800,2
Fear City: A Family-Style Comedy,1994,2972,0109440,3
The Secret of Roan Inish,1994,8446,0111112,3
I.Q.,1994,7263,0110099,0
Congo,1995,4902,0112715,0
Leaving Las Vegas,1995,8923,0113627,2
Mimi wo sumaseba (Whisper of the Heart),1995,287,0113824,3
The Baby-Sitters Club,1995,3090,0112435,3
First Knight,1995,5816,0113071,2
Party Girl,1995,6912,0114095,3
The Bridges of Madison County,1995,294,0112579,3
Grim,1995,7566,0113221,3
Higher Learning,1995,5823,0113305,3
Dolores Claiborne,1995,2394,0109642,3
Welcome to the Dollhouse,1995,974,0114906,3
The Incredibly True Adventures of Two Girls in Love,1995,2931,0113416,3
Clueless,1995,749,0112697,3
Magic in the Water,1995,8442,0113737,1
Empire Records,1995,163,0112950,3
Ringu Kanzenban,1995,5199,0235133,1
Species,1995,4169,0114508,3
Kids,1995,5771,0113540,3
Tall Tale,1995,8919,0111359,1
Pocahontas,1995,207,0114148,3
Rumble in the Bronx (Hung fan kui),1995,2835,0113326,1
Dead Presidents,1995,5812,0112819,3
Heat,1995,1037,0113277,2
A little princess,1995,1435,0113670,3
Dilwale Dulhania Le Jayenge,1995,5728,0112870,3
La flor de mi secreto,1995,7702,0113083,3
Fallen Angels,1995,3298,0112913,1
Mallrats,1995,489,0113749,2
Boys on the Side,1995,2071,0112571,3
Ace Ventura: When Nature Calls,1995,5710,0112281,0
Nick of Time,1995,7651,0113972,3
Dangerous Minds,1995,2882,0112792,3
Aladdin and the King of Thieves,1995,1065,0115491,1
French Kiss,1995,1132,0113117,2
Heavyweights,1995,8930,0110006,0
The Usual Suspects,1995,54,0114814,1
Persuasion,1995,3142,0114117,3
Apollo 13,1995,2060,0112384,3
Hackers,1995,97,0113243,2
Copycat,1995,2100,0112722,3
Mortal Kombat,1995,955,0113855,1
Braveheart,1995,205,0112573,2
The Englishman Who Went Up a Hill But Came Down a Mountain,1995,9064,0112966,0
Casino,1995,2220,0112641,2
Home for the holidays,1995,4904,0113321,3
The Basketball Diaries,1995,8526,0112461,1
Waiting To Exhale,1995,9104,0114885,2
Devil in a Blue Dress,1995,5317,0112857,1
Pride and Prejudice,1995,1563,0112130,3
The Addiction,1995,2684,0112288,3
La Haine,1995,3877,0113247,0
Billy Madison,1995,184,0112508,1
Butterfly Kiss,1995,2422,0112604,3
Catnapped! The Movie,1995,7568,0114689,3
Friday,1995,7791,0113118,2
The Net,1995,2914,0113957,3
Nadie hablara de nosotras cuando hayamos muerto,1995,7073,0113918,3
Jumanji,1995,3801,0113497,3
Die Hard: With a Vengeance,1995,147,0112864,1
Showgirls,1995,566,0114436,3
While You Were Sleeping,1995,1032,0114924,3
Dragon Ball Z: Wrath of the Dragon,1995,5655,0142243,2
Serving in Silence,1995,3027,0114395,3
Circle of Friends,1995,905,0112679,3
Cold Comfort Farm,1995,637,0112701,3
The City of Lost Children,1995,5596,0112682,3
Waterworld,1995,2303,0114898,2
Sabrina,1995,1643,0114319,3
When Night is Falling,1995,947,0114916,3
Se7en,1995,69,0114369,1
Maborosi,1995,4678,0113725,3
Four rooms,1995,986,0113101,3
The Pebble and the Penguin,1995,3267,0114108,2
A Goofy Movie,1995,1160,0113198,2
Outbreak,1995,110,0114069,3
It Takes Two,1995,9230,0113442,1
K&ocirc;kaku kid&ocirc;tai (Ghost in the Shell),1995,659,0113568,0
Tank Girl,1995,569,0114614,3
Strange Days,1995,675,0114558,3
El dia de la bestia,1995,7388,0112922,3
Gold Diggers: The Secret of Bear Mountain,1995,1433,0113188,3
